job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,salario_promedio_usd,rango_salarial
AI Researcher,MNC,Tech,USA,San Francisco,Onsite,Senior,5.0,149992,172664,Full-time,2025-01-01,Large,161328.0,Top
Machine Learning Engineer,Startup,Finance,USA,Austin,Onsite,Senior,5.0,141948,172660,Full-time,2025-01-01,Large,157304.0,Top
Data Scientist,Research Lab,Education,UK,London,Onsite,Senior,5.0,141637,172655,Full-time,2025-01-01,Small,157146.0,Top
Machine Learning Engineer,Research Lab,Finance,India,Chennai,Onsite,Senior,5.0,151650,172637,Full-time,2025-01-01,Medium,162143.5,Top
MLOps Engineer,Research Lab,Finance,UK,Remote,Remote,Senior,5.0,150110,172632,Full-time,2025-01-01,Small,161371.0,Top
AI Researcher,MNC,Healthcare,India,Bangalore,Hybrid,Senior,5.0,153828,172624,Full-time,2025-01-01,Medium,163226.0,Top
Data Analyst,MNC,Finance,UK,Remote,Remote,Senior,5.0,142694,172603,Full-time,2025-01-01,Small,157648.5,Top
MLOps Engineer,Startup,Finance,UK,Manchester,Hybrid,Senior,5.0,142198,172602,Full-time,2025-01-01,Medium,157400.0,Top
Applied Scientist,Startup,Finance,Germany,Remote,Remote,Senior,5.0,154060,172600,Full-time,2025-01-01,Medium,163330.0,Top
Data Analyst,Startup,Education,UK,Remote,Remote,Senior,5.0,152299,172594,Full-time,2025-01-01,Small,162446.5,Top
Applied Scientist,MNC,Tech,India,Delhi,Onsite,Senior,5.0,152977,172591,Full-time,2025-01-01,Large,162784.0,Top
Data Scientist,Startup,Retail,USA,Boston,Onsite,Senior,5.0,142727,172589,Full-time,2025-01-01,Small,157658.0,Top
MLOps Engineer,Startup,Finance,USA,Austin,Hybrid,Senior,5.0,149370,172578,Full-time,2025-01-01,Medium,160974.0,Top
AI Researcher,Startup,Retail,Australia,Melbourne,Hybrid,Senior,5.0,147594,172566,Full-time,2025-01-01,Medium,160080.0,Top
Applied Scientist,Startup,Education,Canada,Toronto,Onsite,Senior,5.0,143923,172541,Full-time,2025-01-01,Large,158232.0,Top
AI Researcher,Research Lab,Healthcare,India,Pune,Hybrid,Senior,5.0,141767,172540,Full-time,2025-01-01,Small,157153.5,Top
Machine Learning Engineer,MNC,Retail,India,Remote,Remote,Senior,5.0,140999,172515,Full-time,2025-01-01,Large,156757.0,Top
AI Researcher,Research Lab,Healthcare,UK,Birmingham,Onsite,Senior,5.0,145485,172500,Full-time,2025-01-01,Medium,158992.5,Top
Machine Learning Engineer,Startup,Healthcare,India,Remote,Remote,Senior,5.0,141863,172493,Full-time,2025-01-01,Medium,157178.0,Top
AI Researcher,MNC,Tech,UK,Manchester,Hybrid,Senior,5.0,150100,172485,Full-time,2025-01-01,Small,161292.5,Top
Data Scientist,Startup,Finance,USA,Austin,Onsite,Senior,5.0,141697,172471,Full-time,2025-01-01,Medium,157084.0,Top
AI Researcher,MNC,Retail,Australia,Sydney,Onsite,Senior,5.0,152895,172465,Full-time,2025-01-01,Large,162680.0,Top
Machine Learning Engineer,MNC,Education,USA,Remote,Remote,Senior,5.0,146555,172455,Full-time,2025-01-01,Large,159505.0,Top
Data Analyst,MNC,Retail,Germany,Remote,Remote,Senior,5.0,150657,172452,Full-time,2025-01-01,Large,161554.5,Top
Data Analyst,MNC,Healthcare,USA,New York,Hybrid,Senior,5.0,142238,172447,Full-time,2025-01-01,Medium,157342.5,Top
Applied Scientist,Startup,Healthcare,Australia,Melbourne,Hybrid,Senior,5.0,140534,172444,Full-time,2025-01-01,Large,156489.0,Top
Applied Scientist,MNC,Healthcare,Germany,Frankfurt,Onsite,Senior,5.0,145483,172443,Full-time,2025-01-01,Medium,158963.0,Top
Applied Scientist,Startup,Retail,Germany,Hamburg,Hybrid,Senior,5.0,143316,172405,Full-time,2025-01-01,Medium,157860.5,Top
AI Researcher,MNC,Education,India,Remote,Remote,Senior,5.0,147330,172399,Full-time,2025-01-01,Medium,159864.5,Top
Data Scientist,Research Lab,Tech,USA,San Francisco,Hybrid,Senior,5.0,153573,172399,Full-time,2025-01-01,Medium,162986.0,Top
Data Scientist,MNC,Education,India,Delhi,Hybrid,Senior,5.0,140905,172373,Full-time,2025-01-01,Large,156639.0,Top
Data Analyst,MNC,Tech,Australia,Remote,Remote,Senior,5.0,150392,172355,Full-time,2025-01-01,Large,161373.5,Top
Data Analyst,Startup,Finance,Canada,Toronto,Hybrid,Senior,5.0,149735,172351,Full-time,2025-01-01,Large,161043.0,Top
Data Analyst,Startup,Education,UK,Birmingham,Hybrid,Senior,5.0,142815,172344,Full-time,2025-01-01,Large,157579.5,Top
Machine Learning Engineer,Startup,Education,Germany,Frankfurt,Hybrid,Senior,5.0,147454,172330,Full-time,2025-01-01,Small,159892.0,Top
Data Analyst,Startup,Retail,Germany,Berlin,Onsite,Senior,5.0,143335,172328,Full-time,2025-01-01,Medium,157831.5,Top
AI Researcher,Startup,Education,Germany,Remote,Remote,Senior,5.0,151974,172328,Full-time,2025-01-01,Medium,162151.0,Top
Data Analyst,Startup,Tech,Germany,Frankfurt,Hybrid,Senior,5.0,151501,172327,Full-time,2025-01-01,Large,161914.0,Top
MLOps Engineer,MNC,Retail,UK,London,Onsite,Senior,5.0,151564,172322,Full-time,2025-01-01,Small,161943.0,Top
AI Researcher,Research Lab,Healthcare,Canada,Vancouver,Hybrid,Senior,5.0,147111,172309,Full-time,2025-01-01,Medium,159710.0,Top
Data Analyst,Startup,Healthcare,Australia,Brisbane,Hybrid,Senior,5.0,140507,172294,Full-time,2025-01-01,Medium,156400.5,Top
AI Researcher,MNC,Tech,Australia,Melbourne,Onsite,Senior,5.0,141819,172285,Full-time,2025-01-01,Medium,157052.0,Top
Data Analyst,Startup,Tech,UK,Manchester,Hybrid,Senior,5.0,141690,172283,Full-time,2025-01-01,Small,156986.5,Top
Machine Learning Engineer,MNC,Education,Australia,Sydney,Onsite,Senior,5.0,148159,172283,Full-time,2025-01-01,Medium,160221.0,Top
Data Scientist,Research Lab,Tech,India,Hyderabad,Onsite,Senior,5.0,153690,172277,Full-time,2025-01-01,Large,162983.5,Top
Data Analyst,MNC,Tech,Australia,Sydney,Hybrid,Senior,5.0,152312,172269,Full-time,2025-01-01,Large,162290.5,Top
Data Analyst,Research Lab,Education,Australia,Remote,Remote,Senior,5.0,151215,172267,Full-time,2025-01-01,Medium,161741.0,Top
MLOps Engineer,Startup,Healthcare,USA,Remote,Remote,Senior,5.0,153373,172256,Full-time,2025-01-01,Large,162814.5,Top
Applied Scientist,Research Lab,Retail,Germany,Remote,Remote,Senior,5.0,141453,172253,Full-time,2025-01-01,Large,156853.0,Top
Data Analyst,MNC,Education,USA,New York,Hybrid,Senior,5.0,145593,172234,Full-time,2025-01-01,Medium,158913.5,Top
AI Researcher,Research Lab,Retail,UK,London,Hybrid,Senior,5.0,150697,172234,Full-time,2025-01-01,Small,161465.5,Top
MLOps Engineer,Startup,Education,Canada,Remote,Remote,Senior,5.0,153144,172233,Full-time,2025-01-01,Large,162688.5,Top
MLOps Engineer,Research Lab,Finance,Germany,Hamburg,Onsite,Senior,5.0,142690,172182,Full-time,2025-01-01,Medium,157436.0,Top
MLOps Engineer,MNC,Retail,Australia,Brisbane,Onsite,Senior,5.0,142151,172181,Full-time,2025-01-01,Medium,157166.0,Top
Applied Scientist,Research Lab,Retail,India,Bangalore,Hybrid,Senior,5.0,144618,172172,Full-time,2025-01-01,Medium,158395.0,Top
MLOps Engineer,Research Lab,Healthcare,India,Delhi,Hybrid,Senior,5.0,154677,172159,Full-time,2025-01-01,Small,163418.0,Top
AI Researcher,Startup,Tech,UK,Remote,Remote,Senior,5.0,152026,172150,Full-time,2025-01-01,Large,162088.0,Top
Data Analyst,Research Lab,Retail,USA,Remote,Remote,Senior,5.0,147140,172135,Full-time,2025-01-01,Medium,159637.5,Top
MLOps Engineer,Research Lab,Tech,USA,Austin,Hybrid,Senior,5.0,152524,172132,Full-time,2025-01-01,Large,162328.0,Top
Data Scientist,Research Lab,Finance,UK,Manchester,Onsite,Senior,5.0,144723,172127,Full-time,2025-01-01,Small,158425.0,Top
Data Analyst,MNC,Healthcare,UK,Remote,Remote,Senior,5.0,153252,172116,Full-time,2025-01-01,Medium,162684.0,Top
Data Analyst,Startup,Education,Germany,Hamburg,Hybrid,Senior,5.0,141488,172110,Full-time,2025-01-01,Medium,156799.0,Top
Machine Learning Engineer,Research Lab,Finance,Germany,Frankfurt,Onsite,Senior,5.0,150984,172110,Full-time,2025-01-01,Medium,161547.0,Top
Machine Learning Engineer,Research Lab,Finance,Canada,Montreal,Onsite,Senior,5.0,143224,172106,Full-time,2025-01-01,Small,157665.0,Top
Data Analyst,Startup,Retail,Canada,Toronto,Hybrid,Senior,5.0,140288,172102,Full-time,2025-01-01,Small,156195.0,Top
Applied Scientist,Startup,Education,Germany,Berlin,Hybrid,Senior,5.0,147485,172099,Full-time,2025-01-01,Small,159792.0,Top
Data Analyst,MNC,Tech,Germany,Hamburg,Onsite,Senior,5.0,141606,172095,Full-time,2025-01-01,Small,156850.5,Top
Machine Learning Engineer,MNC,Healthcare,UK,Birmingham,Hybrid,Senior,5.0,153744,172093,Full-time,2025-01-01,Large,162918.5,Top
MLOps Engineer,MNC,Finance,India,Remote,Remote,Senior,5.0,153726,172093,Full-time,2025-01-01,Medium,162909.5,Top
Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Senior,5.0,151548,172091,Full-time,2025-01-01,Medium,161819.5,Top
Machine Learning Engineer,Startup,Education,UK,Birmingham,Onsite,Senior,5.0,153576,172067,Full-time,2025-01-01,Small,162821.5,Top
MLOps Engineer,Research Lab,Tech,UK,Birmingham,Onsite,Senior,5.0,144746,172067,Full-time,2025-01-01,Small,158406.5,Top
Data Analyst,MNC,Education,USA,New York,Onsite,Senior,5.0,153328,172066,Full-time,2025-01-01,Medium,162697.0,Top
AI Researcher,MNC,Healthcare,USA,Seattle,Onsite,Senior,5.0,147041,172048,Full-time,2025-01-01,Medium,159544.5,Top
Data Analyst,Research Lab,Healthcare,Canada,Montreal,Hybrid,Senior,5.0,143556,172035,Full-time,2025-01-01,Small,157795.5,Top
Applied Scientist,Startup,Finance,UK,London,Onsite,Senior,5.0,154558,172028,Full-time,2025-01-01,Small,163293.0,Top
Data Scientist,Startup,Education,Germany,Remote,Remote,Senior,5.0,143705,172021,Full-time,2025-01-01,Medium,157863.0,Top
AI Researcher,MNC,Healthcare,USA,Austin,Onsite,Senior,5.0,151528,172003,Full-time,2025-01-01,Small,161765.5,Top
AI Researcher,Research Lab,Healthcare,India,Pune,Onsite,Senior,5.0,147362,171993,Full-time,2025-01-01,Medium,159677.5,Top
AI Researcher,Research Lab,Retail,Canada,Toronto,Onsite,Senior,5.0,153004,171989,Full-time,2025-01-01,Small,162496.5,Top
Data Scientist,MNC,Education,UK,Manchester,Onsite,Senior,5.0,154453,171979,Full-time,2025-01-01,Large,163216.0,Top
AI Researcher,MNC,Finance,Germany,Remote,Remote,Senior,5.0,152158,171974,Full-time,2025-01-01,Medium,162066.0,Top
Machine Learning Engineer,MNC,Healthcare,Canada,Toronto,Hybrid,Senior,5.0,151258,171967,Full-time,2025-01-01,Large,161612.5,Top
Data Analyst,Research Lab,Healthcare,UK,Remote,Remote,Senior,5.0,149263,171951,Full-time,2025-01-01,Medium,160607.0,Top
AI Researcher,Startup,Education,Canada,Toronto,Hybrid,Senior,5.0,153264,171949,Full-time,2025-01-01,Small,162606.5,Top
AI Researcher,MNC,Education,Canada,Remote,Remote,Senior,5.0,141865,171909,Full-time,2025-01-01,Small,156887.0,Top
Data Analyst,MNC,Tech,Australia,Brisbane,Hybrid,Senior,5.0,152271,171908,Full-time,2025-01-01,Large,162089.5,Top
Data Analyst,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5.0,150525,171899,Full-time,2025-01-01,Small,161212.0,Top
Applied Scientist,MNC,Retail,UK,Remote,Remote,Senior,5.0,145953,171897,Full-time,2025-01-01,Medium,158925.0,Top
Machine Learning Engineer,Startup,Education,UK,Manchester,Onsite,Senior,5.0,145779,171896,Full-time,2025-01-01,Small,158837.5,Top
Machine Learning Engineer,MNC,Education,USA,Seattle,Hybrid,Senior,5.0,142187,171877,Full-time,2025-01-01,Medium,157032.0,Top
Data Scientist,MNC,Retail,UK,Remote,Remote,Senior,5.0,151520,171871,Full-time,2025-01-01,Medium,161695.5,Top
Data Scientist,Research Lab,Retail,UK,Remote,Remote,Senior,5.0,154571,171869,Full-time,2025-01-01,Medium,163220.0,Top
MLOps Engineer,Research Lab,Finance,USA,Remote,Remote,Senior,5.0,141635,171864,Full-time,2025-01-01,Medium,156749.5,Top
Applied Scientist,Research Lab,Education,Australia,Sydney,Onsite,Senior,5.0,147338,171859,Full-time,2025-01-01,Large,159598.5,Top
Applied Scientist,Startup,Retail,Germany,Berlin,Onsite,Senior,5.0,148511,171837,Full-time,2025-01-01,Small,160174.0,Top
MLOps Engineer,Research Lab,Education,Australia,Sydney,Onsite,Senior,5.0,141477,171833,Full-time,2025-01-01,Large,156655.0,Top
MLOps Engineer,MNC,Healthcare,USA,New York,Hybrid,Senior,5.0,148972,171830,Full-time,2025-01-01,Small,160401.0,Top
AI Researcher,Research Lab,Tech,Australia,Sydney,Onsite,Senior,5.0,142825,171822,Full-time,2025-01-01,Medium,157323.5,Top
Applied Scientist,Startup,Healthcare,USA,Austin,Onsite,Senior,5.0,141740,171798,Full-time,2025-01-01,Small,156769.0,Top
MLOps Engineer,MNC,Finance,USA,Remote,Remote,Senior,5.0,140338,171776,Full-time,2025-01-01,Medium,156057.0,Top
Applied Scientist,Research Lab,Healthcare,Canada,Remote,Remote,Senior,5.0,150620,171766,Full-time,2025-01-01,Large,161193.0,Top
Data Scientist,Startup,Retail,USA,Remote,Remote,Senior,5.0,140049,171733,Full-time,2025-01-01,Small,155891.0,Top
MLOps Engineer,MNC,Healthcare,UK,Remote,Remote,Senior,5.0,146746,171730,Full-time,2025-01-01,Large,159238.0,Top
Applied Scientist,MNC,Retail,Canada,Toronto,Onsite,Senior,5.0,151269,171729,Full-time,2025-01-01,Large,161499.0,Top
Data Scientist,Research Lab,Education,Canada,Vancouver,Hybrid,Senior,5.0,148406,171725,Full-time,2025-01-01,Medium,160065.5,Top
Machine Learning Engineer,MNC,Education,Canada,Toronto,Hybrid,Senior,5.0,141160,171720,Full-time,2025-01-01,Small,156440.0,Top
MLOps Engineer,Research Lab,Finance,Canada,Montreal,Hybrid,Senior,5.0,153165,171715,Full-time,2025-01-01,Large,162440.0,Top
Machine Learning Engineer,Startup,Tech,Germany,Frankfurt,Onsite,Senior,5.0,146996,171712,Full-time,2025-01-01,Small,159354.0,Top
Data Analyst,Research Lab,Finance,USA,Remote,Remote,Senior,5.0,154151,171685,Full-time,2025-01-01,Small,162918.0,Top
Machine Learning Engineer,Startup,Finance,Australia,Brisbane,Onsite,Senior,5.0,143609,171648,Full-time,2025-01-01,Medium,157628.5,Top
Machine Learning Engineer,Startup,Finance,Germany,Remote,Remote,Senior,5.0,152787,171628,Full-time,2025-01-01,Large,162207.5,Top
MLOps Engineer,MNC,Healthcare,UK,Birmingham,Hybrid,Senior,5.0,154083,171602,Full-time,2025-01-01,Small,162842.5,Top
Applied Scientist,Research Lab,Retail,UK,Manchester,Onsite,Senior,5.0,154882,171600,Full-time,2025-01-01,Medium,163241.0,Top
AI Researcher,Startup,Healthcare,India,Pune,Hybrid,Senior,5.0,145232,171598,Full-time,2025-01-01,Medium,158415.0,Top
AI Researcher,MNC,Finance,Germany,Remote,Remote,Senior,5.0,148910,171584,Full-time,2025-01-01,Small,160247.0,Top
Applied Scientist,MNC,Retail,Australia,Brisbane,Onsite,Senior,5.0,144211,171583,Full-time,2025-01-01,Medium,157897.0,Top
Data Scientist,MNC,Education,UK,London,Hybrid,Senior,5.0,146748,171574,Full-time,2025-01-01,Small,159161.0,Top
Data Analyst,MNC,Retail,USA,Remote,Remote,Senior,5.0,150760,171573,Full-time,2025-01-01,Medium,161166.5,Top
MLOps Engineer,MNC,Education,UK,Remote,Remote,Senior,5.0,154181,171566,Full-time,2025-01-01,Medium,162873.5,Top
MLOps Engineer,Research Lab,Retail,Australia,Brisbane,Onsite,Senior,5.0,140878,171549,Full-time,2025-01-01,Large,156213.5,Top
Machine Learning Engineer,Startup,Retail,UK,Remote,Remote,Senior,5.0,145161,171532,Full-time,2025-01-01,Large,158346.5,Top
Applied Scientist,Startup,Healthcare,Australia,Remote,Remote,Senior,5.0,141945,171521,Full-time,2025-01-01,Medium,156733.0,Top
Data Scientist,Startup,Finance,Germany,Hamburg,Hybrid,Senior,5.0,148652,171515,Full-time,2025-01-01,Small,160083.5,Top
Data Scientist,Startup,Retail,USA,Remote,Remote,Senior,5.0,140519,171509,Full-time,2025-01-01,Medium,156014.0,Top
Applied Scientist,Startup,Healthcare,Canada,Vancouver,Onsite,Senior,5.0,141440,171498,Full-time,2025-01-01,Medium,156469.0,Top
Applied Scientist,MNC,Retail,USA,Seattle,Onsite,Senior,5.0,145758,171485,Full-time,2025-01-01,Medium,158621.5,Top
Data Analyst,Startup,Healthcare,Germany,Berlin,Onsite,Senior,5.0,154533,171475,Full-time,2025-01-01,Small,163004.0,Top
MLOps Engineer,Research Lab,Tech,Canada,Remote,Remote,Senior,5.0,150574,171473,Full-time,2025-01-01,Large,161023.5,Top
Data Scientist,Research Lab,Tech,UK,London,Onsite,Senior,5.0,150826,171470,Full-time,2025-01-01,Small,161148.0,Top
AI Researcher,Startup,Retail,Canada,Remote,Remote,Senior,5.0,141098,171458,Full-time,2025-01-01,Small,156278.0,Top
Applied Scientist,Research Lab,Finance,Germany,Remote,Remote,Senior,5.0,140605,171445,Full-time,2025-01-01,Large,156025.0,Top
Applied Scientist,Research Lab,Retail,USA,New York,Onsite,Senior,5.0,149670,171431,Full-time,2025-01-01,Small,160550.5,Top
AI Researcher,Research Lab,Retail,Canada,Vancouver,Onsite,Senior,5.0,152776,171376,Full-time,2025-01-01,Large,162076.0,Top
Machine Learning Engineer,MNC,Education,USA,Remote,Remote,Senior,5.0,140600,171375,Full-time,2025-01-01,Small,155987.5,Top
Machine Learning Engineer,Research Lab,Healthcare,India,Remote,Remote,Senior,5.0,153295,171370,Full-time,2025-01-01,Medium,162332.5,Top
Data Analyst,Startup,Tech,India,Delhi,Onsite,Senior,5.0,142742,171368,Full-time,2025-01-01,Medium,157055.0,Top
MLOps Engineer,Startup,Finance,India,Remote,Remote,Senior,5.0,143875,171359,Full-time,2025-01-01,Small,157617.0,Top
Applied Scientist,Research Lab,Tech,Germany,Hamburg,Onsite,Senior,5.0,143524,171359,Full-time,2025-01-01,Small,157441.5,Top
AI Researcher,Research Lab,Finance,Australia,Brisbane,Onsite,Senior,5.0,140139,171350,Full-time,2025-01-01,Medium,155744.5,Top
AI Researcher,Research Lab,Finance,Canada,Vancouver,Hybrid,Senior,5.0,152661,171335,Full-time,2025-01-01,Small,161998.0,Top
Data Scientist,Research Lab,Finance,India,Delhi,Onsite,Senior,5.0,143407,171332,Full-time,2025-01-01,Medium,157369.5,Top
AI Researcher,Startup,Healthcare,USA,New York,Hybrid,Senior,5.0,142127,171324,Full-time,2025-01-01,Medium,156725.5,Top
AI Researcher,Startup,Finance,Australia,Remote,Remote,Senior,5.0,150742,171309,Full-time,2025-01-01,Small,161025.5,Top
Data Scientist,Research Lab,Healthcare,Canada,Montreal,Hybrid,Senior,5.0,148608,171308,Full-time,2025-01-01,Small,159958.0,Top
Applied Scientist,Startup,Education,Germany,Frankfurt,Onsite,Senior,5.0,145891,171306,Full-time,2025-01-01,Medium,158598.5,Top
Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5.0,148376,171296,Full-time,2025-01-01,Medium,159836.0,Top
Data Scientist,Startup,Healthcare,Canada,Toronto,Hybrid,Senior,5.0,147636,171284,Full-time,2025-01-01,Small,159460.0,Top
Data Analyst,Startup,Education,India,Remote,Remote,Senior,5.0,149371,171280,Full-time,2025-01-01,Small,160325.5,Top
AI Researcher,Startup,Finance,India,Delhi,Onsite,Senior,5.0,152813,171258,Full-time,2025-01-01,Medium,162035.5,Top
Applied Scientist,Startup,Retail,Germany,Hamburg,Onsite,Senior,5.0,151319,171245,Full-time,2025-01-01,Small,161282.0,Top
AI Researcher,Startup,Education,USA,New York,Onsite,Senior,5.0,149314,171233,Full-time,2025-01-01,Large,160273.5,Top
MLOps Engineer,Startup,Tech,Australia,Melbourne,Onsite,Senior,5.0,144584,171221,Full-time,2025-01-01,Medium,157902.5,Top
Data Analyst,Startup,Tech,Germany,Munich,Hybrid,Senior,5.0,149126,171208,Full-time,2025-01-01,Small,160167.0,Top
Applied Scientist,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5.0,146651,171199,Full-time,2025-01-01,Large,158925.0,Top
Applied Scientist,Research Lab,Tech,Germany,Remote,Remote,Senior,5.0,148829,171175,Full-time,2025-01-01,Medium,160002.0,Top
MLOps Engineer,Research Lab,Retail,India,Bangalore,Hybrid,Senior,5.0,141173,171160,Full-time,2025-01-01,Medium,156166.5,Top
Data Scientist,MNC,Education,USA,New York,Onsite,Senior,5.0,148342,171157,Full-time,2025-01-01,Small,159749.5,Top
Applied Scientist,Research Lab,Retail,Canada,Toronto,Hybrid,Senior,5.0,151526,171142,Full-time,2025-01-01,Medium,161334.0,Top
Data Analyst,Research Lab,Healthcare,India,Remote,Remote,Senior,5.0,149704,171138,Full-time,2025-01-01,Small,160421.0,Top
MLOps Engineer,Startup,Finance,USA,Remote,Remote,Senior,5.0,148100,171128,Full-time,2025-01-01,Medium,159614.0,Top
Machine Learning Engineer,Research Lab,Finance,UK,Birmingham,Hybrid,Senior,5.0,153848,171122,Full-time,2025-01-01,Small,162485.0,Top
MLOps Engineer,Research Lab,Healthcare,Australia,Remote,Remote,Senior,5.0,141256,171105,Full-time,2025-01-01,Small,156180.5,Top
Data Scientist,Research Lab,Healthcare,Canada,Remote,Remote,Senior,5.0,151656,171089,Full-time,2025-01-01,Medium,161372.5,Top
Applied Scientist,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5.0,140112,171073,Full-time,2025-01-01,Small,155592.5,Top
Machine Learning Engineer,Research Lab,Retail,Canada,Remote,Remote,Senior,5.0,146888,171052,Full-time,2025-01-01,Large,158970.0,Top
AI Researcher,MNC,Healthcare,USA,Remote,Remote,Senior,5.0,140650,171052,Full-time,2025-01-01,Small,155851.0,Top
Applied Scientist,Startup,Healthcare,Canada,Montreal,Hybrid,Senior,5.0,151065,171049,Full-time,2025-01-01,Large,161057.0,Top
AI Researcher,MNC,Education,Germany,Remote,Remote,Senior,5.0,140709,171048,Full-time,2025-01-01,Medium,155878.5,Top
