ID,Temperatura,Humedad,Alerta
8640,32.96,44.74,1
8641,19.31,49.22,2
8642,21.35,82.44,2
8643,18.18,84.24,1
8644,20.00,92.02,3
8645,22.26,68.47,2
8646,27.45,52.47,2
8647,23.54,91.51,3
8648,26.61,40.34,2
8649,25.03,65.72,1
8650,15.37,56.34,3
8651,23.63,68.62,1
8652,21.93,68.26,1
8653,27.73,58.89,3
8654,26.20,65.64,1
8655,20.50,57.66,3
8656,27.98,62.49,3
8657,21.80,84.21,2
8658,24.00,49.54,1
8659,19.23,84.42,1
8660,30.37,70.55,3
8661,16.70,94.77,3
8662,26.82,51.20,2
8663,29.64,69.03,1
8664,30.79,45.59,3
8665,22.19,76.15,2
8666,22.35,51.34,3
8667,17.46,44.66,2
8668,27.73,65.25,3
8669,18.11,74.93,1
8670,33.69,47.65,3
8671,19.25,93.41,2
8672,18.60,51.46,1
8673,32.48,73.78,1
8674,23.68,71.18,2
8675,30.83,75.24,1
8676,32.82,66.66,3
8677,18.42,93.68,3
8678,33.47,94.31,1
8679,22.79,48.28,1
8680,27.09,92.62,2
8681,34.69,76.66,3
8682,17.40,92.60,3
8683,17.92,89.12,2
8684,33.11,60.53,2
8685,25.59,66.20,2
8686,19.57,66.20,1
8687,19.29,40.49,2
8688,28.61,87.02,1
8689,27.96,85.67,3
8690,23.47,67.91,1
8691,24.55,41.93,2
8692,30.38,82.21,2
8693,30.22,56.54,3
8694,17.67,91.37,1
8695,21.34,89.06,3
8696,16.24,42.20,2
8697,19.09,83.85,2
8698,34.23,88.74,1
8699,33.05,64.63,3
8700,33.77,92.94,2
8701,27.19,77.24,3
8702,15.07,75.47,2
8703,31.56,73.55,1
8704,27.18,42.29,3
8705,15.04,66.90,1
8706,23.35,67.75,1
8707,34.98,57.13,3
8708,31.35,60.47,1
8709,33.22,45.87,1
8710,20.05,42.90,1
8711,15.34,66.84,3
8712,24.26,64.13,2
8713,33.83,86.62,3
8714,18.37,47.13,1
8715,22.43,84.72,2
8716,19.91,89.07,1
8717,17.33,57.77,1
8718,23.66,71.69,1
8719,16.19,63.92,2
8720,18.73,82.30,1
8721,25.24,48.99,3
8722,15.04,82.69,1
8723,34.46,75.34,2
8724,34.15,73.67,1
8725,15.33,49.98,1
8726,32.89,48.34,2
8727,30.57,90.60,2
8728,15.04,78.48,3
8729,26.25,81.49,2
8730,32.34,50.54,2
8731,17.33,68.83,3
8732,26.97,60.89,1
8733,23.39,43.92,1
8734,31.60,71.31,2
8735,24.60,65.14,2
8736,31.89,67.96,3
8737,29.51,62.08,1
8738,17.99,80.12,2
8739,27.36,64.30,1
8740,28.19,79.44,1
8741,34.14,71.21,3
8742,22.66,76.58,1
8743,19.07,74.23,2
8744,30.39,44.98,3
8745,21.48,72.50,1
8746,21.58,94.82,2
8747,32.51,93.15,1
8748,18.73,53.64,1
8749,33.08,60.89,1
8750,19.66,53.98,1
8751,18.51,72.00,3
8752,34.65,41.92,2
8753,27.71,77.17,3
8754,27.76,51.58,2
8755,15.57,78.35,1
8756,23.67,44.89,2
8757,23.63,77.60,1
8758,34.71,51.40,2
8759,23.47,66.19,2
8760,25.37,87.71,3
8761,34.91,42.11,3
8762,23.10,69.81,3
8763,21.07,63.37,1
8764,15.33,59.70,3
8765,20.95,84.58,1
8766,27.08,93.65,1
8767,29.67,72.79,3
8768,25.62,71.20,1
8769,33.12,82.99,3
8770,28.23,86.04,1
8771,20.18,49.98,1
8772,22.42,48.79,3
8773,17.31,90.08,2
8774,16.61,42.12,2
8775,34.73,64.09,2
8776,26.82,55.71,1
8777,18.40,75.28,2
8778,15.25,51.16,2
8779,23.75,92.85,2
8780,26.77,76.05,2
8781,16.69,49.23,1
8782,31.08,93.66,1
8783,23.02,61.82,3
8784,30.40,70.26,3
8785,22.45,93.36,1
8786,26.11,88.27,3
8787,23.79,49.77,2
8788,27.51,91.95,3
8789,33.29,83.47,1
8790,20.17,90.30,2
8791,30.14,87.88,3
8792,21.62,70.50,3
8793,23.76,45.58,2
8794,16.74,77.81,3
8795,25.70,52.55,1
8796,29.95,51.94,3
8797,18.88,78.93,1
8798,33.00,56.62,1
8799,32.04,68.43,2
8800,26.45,69.96,1
8801,31.53,40.86,2
8802,34.61,40.72,1
8803,19.30,49.60,2
8804,21.94,50.89,2
8805,31.73,57.22,1
8806,28.86,54.48,1
8807,17.93,40.26,1
8808,34.68,81.67,3
8809,22.95,48.29,1
8810,25.82,77.43,2
8811,26.62,73.84,2
8812,34.66,78.93,2
8813,26.55,93.53,1
8814,27.72,69.12,2
8815,27.32,49.41,2
8816,31.20,81.81,1
8817,24.53,67.38,1
8818,25.62,92.80,1
8819,24.85,90.47,1
8820,24.81,94.32,2
8821,32.91,70.06,3
8822,24.24,78.84,1
8823,23.97,54.53,1
8824,34.88,67.39,3
8825,16.79,84.95,1
8826,31.08,48.49,1
8827,21.97,67.07,1
8828,23.01,85.26,1
8829,32.01,46.12,3
8830,22.39,43.53,1
8831,27.09,71.47,2
8832,28.46,93.65,1
8833,23.05,46.39,1
8834,23.52,43.35,2
8835,25.69,63.61,3
8836,20.74,41.40,2
8837,33.24,42.77,3
8838,31.79,51.83,1
8839,23.15,50.22,1
8840,25.76,60.59,2
8841,24.57,85.71,2
8842,24.52,75.01,2
8843,18.65,66.40,1
8844,24.70,73.43,2
8845,24.23,63.27,1
8846,32.24,93.89,2
8847,16.52,87.76,2
8848,17.88,79.25,3
8849,32.06,43.74,3
8850,17.13,79.28,3
8851,17.44,77.68,3
8852,22.07,84.24,2
8853,25.71,44.62,1
8854,26.05,63.76,3
8855,18.91,57.93,3
8856,20.46,45.08,2
8857,17.26,91.42,1
8858,17.29,72.79,3
8859,24.44,55.46,3
8860,25.42,60.19,3
8861,19.54,88.83,3
8862,20.96,76.96,2
8863,23.87,73.30,3
8864,24.99,65.43,1
8865,15.83,54.02,2
8866,27.54,47.56,3
8867,15.72,87.49,3
8868,20.57,66.78,2
8869,28.47,88.37,2
8870,32.33,56.03,1
8871,30.43,81.41,2
8872,17.49,44.67,2
8873,25.20,54.63,1
8874,19.05,81.12,2
8875,18.43,48.51,2
8876,19.83,94.09,1
8877,26.51,87.96,1
8878,16.74,59.95,1
8879,25.53,49.32,1
8880,25.54,50.40,3
8881,23.67,57.70,2
8882,18.54,51.93,1
8883,34.04,59.30,3
8884,19.97,60.27,1
8885,18.03,92.54,1
8886,19.14,84.41,1
8887,20.82,53.29,2
8888,16.72,77.18,3
8889,34.39,70.97,3
8890,22.56,63.17,2
8891,28.10,42.61,1
8892,21.48,93.85,3
8893,26.44,93.96,2
8894,22.75,85.76,3
8895,30.24,90.97,3
8896,15.60,56.01,2
8897,28.22,86.33,1
8898,29.75,77.88,2
8899,24.30,62.59,3
8900,21.06,76.33,3
8901,30.08,69.46,2
8902,30.10,51.41,3
8903,18.61,46.43,2
8904,31.49,53.95,2
8905,28.86,56.71,3
8906,29.27,40.92,1
8907,34.14,73.78,2
8908,20.20,61.04,1
8909,20.42,85.73,1
8910,26.92,72.05,2
8911,29.69,74.73,2
8912,15.69,64.02,1
8913,29.27,74.22,2
8914,23.02,71.34,2
8915,18.87,85.59,2
8916,33.46,80.10,3
8917,23.23,51.03,1
8918,34.25,69.78,2
8919,25.33,90.98,3
8920,27.11,91.75,2
8921,27.80,74.05,1
8922,17.52,83.09,3
8923,30.87,86.67,3
8924,26.47,40.48,3
8925,18.03,68.23,1
8926,26.75,66.60,2
8927,18.76,69.00,2
8928,26.34,74.10,2
8929,34.23,56.38,1
8930,23.78,54.17,3
8931,17.30,65.39,2
8932,21.90,54.09,1
8933,21.26,63.07,1
8934,31.17,65.51,3
8935,15.28,89.46,3
8936,34.31,66.95,3
8937,21.79,54.31,2
8938,18.92,74.27,2
8939,24.03,74.76,1
8940,26.51,88.80,3
8941,30.63,92.33,3
8942,28.36,55.61,1
8943,25.23,76.55,1
8944,31.67,82.52,2
8945,33.36,71.64,2
8946,24.93,91.81,1
8947,18.78,90.21,3
8948,31.25,78.20,3
8949,30.77,48.96,1
8950,25.11,71.93,1
8951,26.17,65.73,2
8952,21.19,43.05,3
8953,24.11,80.46,1
8954,19.12,45.79,3
8955,23.83,47.40,3
8956,30.89,67.92,2
8957,18.33,66.64,3
8958,27.31,73.41,1
8959,33.78,47.80,2
8960,32.22,81.59,1
8961,25.01,59.02,3
8962,34.39,87.13,2
8963,17.71,48.10,3
8964,19.57,65.26,3
8965,28.57,93.00,2
8966,29.50,93.87,2
8967,34.84,51.93,1
8968,24.99,58.26,3
8969,16.88,47.20,1
8970,22.36,89.63,3
8971,24.01,60.04,2
8972,23.86,51.03,3
8973,20.22,76.69,3
8974,22.86,67.74,2
8975,15.36,51.20,2
8976,23.42,80.67,3
8977,24.23,88.49,3
8978,16.97,40.53,1
8979,25.27,64.73,3
8980,33.15,82.01,2
8981,31.34,41.21,2
8982,19.69,76.46,3
8983,29.29,40.76,3
8984,19.28,89.71,3
8985,29.09,88.04,2
8986,18.04,46.18,3
8987,27.54,94.64,1
8988,30.77,47.86,2
8989,32.69,69.58,1
8990,22.14,74.86,1
8991,26.56,50.71,1
8992,15.33,90.11,2
8993,34.38,41.76,2
8994,23.43,72.38,3
8995,30.44,65.73,1
8996,20.88,94.29,3
8997,23.38,71.00,1
8998,24.28,86.89,3
8999,23.51,94.53,3
9000,26.55,59.16,3
9001,25.01,65.97,3
9002,21.70,62.47,3
9003,20.65,83.46,3
9004,18.73,70.80,3
9005,18.05,80.52,3
9006,25.34,67.22,2
9007,28.37,88.64,2
9008,24.58,49.12,3
9009,29.68,50.57,1
9010,18.95,57.96,2
9011,23.69,42.20,1
9012,15.77,64.62,2
9013,20.25,79.43,3
9014,24.49,93.34,3
9015,26.28,89.16,3
9016,25.03,73.83,1
9017,21.49,47.09,3
9018,28.53,43.85,2
9019,33.23,56.11,2
9020,19.53,74.76,1
9021,25.09,67.88,3
9022,25.31,41.44,3
9023,28.08,41.81,3
9024,17.05,79.00,2
9025,25.24,65.44,1
9026,33.46,65.74,1
9027,26.67,67.49,3
9028,28.66,69.47,1
9029,20.60,57.27,2
9030,28.57,89.04,1
9031,33.61,79.00,1
9032,19.91,58.06,3
9033,29.25,88.78,2
9034,20.07,77.47,2
9035,34.38,91.61,2
9036,30.30,51.24,3
9037,29.05,56.80,2
9038,21.80,51.43,2
9039,29.67,40.70,1
9040,21.33,44.65,3
9041,17.40,89.65,2
9042,16.24,84.89,2
9043,27.80,87.77,1
9044,27.50,54.31,1
9045,30.84,72.70,3
9046,31.79,61.43,2
9047,29.10,79.12,1
9048,17.80,81.20,1
9049,22.74,72.28,2
9050,19.37,75.98,2
9051,31.60,71.31,1
9052,25.75,75.05,3
9053,25.38,93.75,2
9054,26.12,74.02,3
9055,31.61,76.51,1
9056,18.18,74.79,1
9057,27.95,53.70,2
9058,15.82,75.89,3
9059,22.30,67.44,2
9060,32.17,43.95,3
9061,32.39,54.74,2
9062,30.08,44.71,2
9063,34.37,76.51,3
9064,31.75,52.32,1
9065,34.91,71.94,1
9066,27.81,77.47,3
9067,30.27,87.34,2
9068,31.54,49.05,1
9069,16.32,84.17,1
9070,26.71,60.17,2
9071,17.77,65.63,3
9072,23.11,78.07,2
9073,25.11,40.88,1
9074,22.57,68.95,2
9075,21.60,67.13,1
9076,27.03,90.92,1
9077,32.88,89.75,1
9078,15.78,58.21,3
9079,18.43,67.27,1
9080,19.14,64.09,3
9081,19.88,79.45,1
9082,32.23,59.32,3
9083,25.53,56.74,3
9084,17.87,74.08,3
9085,31.11,77.08,1
9086,20.59,55.42,2
9087,18.36,83.55,1
9088,25.19,63.58,3
9089,24.15,75.97,2
9090,23.12,91.19,2
9091,23.93,90.33,3
9092,23.30,75.61,2
9093,19.71,67.44,2
9094,19.69,52.65,1
9095,17.58,87.03,2
9096,16.71,86.32,2
9097,21.04,47.89,1
9098,15.68,81.02,1
9099,29.82,70.09,3
9100,34.47,44.23,3
9101,26.05,54.21,2
9102,28.68,52.63,1
9103,34.28,70.79,3
9104,23.33,72.66,1
9105,28.80,91.88,3
9106,26.28,44.42,3
9107,32.59,56.32,3
9108,15.09,83.06,2
9109,19.70,72.85,1
9110,28.87,79.68,3
9111,25.01,61.82,1
9112,17.72,40.08,3
9113,30.90,89.78,2
9114,34.22,86.41,1
9115,28.19,90.99,2
9116,16.18,79.73,1
9117,23.51,75.05,3
9118,18.25,93.03,3
9119,21.38,86.11,1
9120,28.00,70.98,1
9121,28.42,49.95,1
9122,32.53,87.75,1
9123,32.48,88.52,1
9124,19.93,88.13,3
9125,25.29,51.44,1
9126,24.75,52.02,2
9127,19.71,75.64,2
9128,16.53,64.63,3
9129,24.21,68.50,3
9130,25.14,60.00,3
9131,22.32,83.87,3
9132,26.72,90.04,1
9133,24.80,69.88,1
9134,16.40,55.51,3
9135,29.46,64.54,1
9136,23.25,73.44,2
9137,21.63,86.31,2
9138,21.74,42.87,1
9139,24.23,76.15,3
9140,20.23,75.32,3
9141,15.40,53.87,3
9142,16.95,57.23,3
9143,31.10,52.23,3
9144,16.56,47.76,2
9145,21.59,68.03,1
9146,27.59,73.38,3
9147,17.68,89.85,1
9148,24.69,64.13,2
9149,34.00,59.05,3
9150,26.42,52.98,1
9151,28.52,52.25,1
9152,29.80,48.29,1
9153,22.72,71.43,2
9154,21.16,50.49,3
9155,24.29,50.79,3
9156,25.58,48.46,1
9157,17.16,76.95,1
9158,29.22,71.82,2
9159,18.41,61.32,1
9160,20.65,86.38,3
9161,20.41,52.75,1
9162,29.92,54.29,3
9163,22.23,49.07,1
9164,22.37,86.75,2
9165,17.88,69.46,3
9166,17.27,91.44,3
9167,28.26,46.36,1
9168,25.80,70.07,2
9169,29.91,41.36,2
9170,33.37,41.13,3
9171,23.86,71.00,1
9172,21.18,52.65,3
9173,30.10,82.93,1
9174,23.62,48.37,3
9175,29.61,47.16,1
9176,24.86,71.17,3
9177,23.92,46.81,1
9178,32.63,77.26,3
9179,16.45,90.69,2
9180,32.49,54.27,1
9181,31.28,57.99,3
9182,32.97,40.91,3
9183,27.26,47.57,3
9184,17.03,74.42,3
9185,24.94,60.25,2
9186,33.78,73.32,2
9187,18.41,45.23,1
9188,22.80,94.22,3
9189,34.40,46.31,3
9190,19.37,51.10,2
9191,26.92,91.45,3
9192,16.07,72.94,3
9193,22.51,87.83,3
9194,32.20,75.75,1
9195,24.45,40.61,2
9196,16.63,45.76,2
9197,17.34,44.41,1
9198,15.36,81.13,2
9199,24.52,80.37,3
9200,29.10,50.98,3
9201,24.55,83.27,1
9202,22.53,90.75,2
9203,28.33,81.04,3
9204,16.05,64.34,3
9205,17.13,51.73,1
9206,19.69,84.54,2
9207,33.70,57.52,1
9208,18.40,55.96,3
9209,20.48,54.92,2
9210,26.53,74.95,3
9211,31.81,84.88,2
9212,21.02,73.27,2
9213,23.07,61.75,1
9214,17.28,77.39,1
9215,30.68,65.21,2
9216,32.36,68.71,1
9217,33.73,70.35,3
9218,19.02,85.30,2
9219,22.93,81.85,2
9220,22.25,40.40,1
9221,23.91,67.65,3
9222,24.81,66.11,3
9223,33.78,62.14,3
9224,17.44,74.25,2
9225,32.00,75.32,1
9226,21.30,74.76,1
9227,27.88,57.84,3
9228,25.88,60.12,2
9229,19.90,90.07,2
9230,19.88,51.65,2
9231,15.22,42.39,1
9232,27.98,83.99,2
9233,31.01,47.44,2
9234,27.21,87.62,1
9235,15.12,42.69,2
9236,21.70,71.52,1
9237,24.00,64.13,3
9238,32.69,45.67,2
9239,25.10,45.81,2
9240,31.41,42.08,2
9241,15.47,46.60,3
9242,24.43,53.22,2
9243,20.57,46.50,1
9244,15.55,55.99,1
9245,30.18,62.23,1
9246,24.86,76.79,2
9247,23.51,74.13,1
9248,20.40,86.70,2
9249,19.57,81.88,1
9250,30.28,63.79,1
9251,34.90,46.50,2
9252,24.62,44.30,1
9253,16.89,53.64,2
9254,29.51,57.69,2
9255,18.24,52.64,3
9256,23.43,49.71,1
9257,21.24,47.79,1
9258,15.30,57.22,2
9259,18.71,51.24,1
9260,26.88,61.56,3
9261,26.74,75.79,3
9262,25.74,86.97,1
9263,34.41,87.46,3
9264,27.65,60.20,3
9265,22.29,84.02,1
9266,30.18,62.98,2
9267,17.23,77.46,1
9268,32.25,59.91,1
9269,31.38,40.69,2
9270,28.32,86.52,2
9271,15.92,93.20,2
9272,32.29,69.25,2
9273,27.37,81.47,1
9274,28.29,59.32,2
9275,20.75,57.58,1
9276,31.59,54.27,3
9277,26.65,63.46,3
9278,32.08,77.69,2
9279,29.17,89.11,1
9280,26.51,56.38,1
9281,30.77,42.47,2
9282,16.13,91.06,2
9283,30.72,73.20,2
9284,33.14,92.01,2
9285,29.30,49.35,1
9286,17.07,51.45,1
9287,22.23,86.38,3
9288,31.24,86.77,2
9289,18.47,54.55,1
9290,33.99,48.82,2
9291,25.11,66.08,2
9292,23.93,80.50,1
9293,23.52,41.65,2
9294,34.05,79.10,1
9295,18.88,83.34,3
9296,27.69,87.69,1
9297,23.73,93.61,1
9298,28.84,77.04,3
9299,23.51,49.31,1
9300,33.09,92.89,1
9301,31.13,69.51,2
9302,22.87,54.64,3
9303,17.14,63.57,2
9304,18.81,86.37,2
9305,33.92,56.09,3
9306,16.56,41.07,2
9307,31.08,58.63,3
9308,34.72,84.41,1
9309,24.16,48.29,2
9310,27.85,88.15,2
9311,24.00,63.23,3
9312,33.60,54.99,3
9313,29.52,74.94,1
9314,18.01,59.55,2
9315,19.73,45.23,1
9316,19.70,70.40,3
9317,21.66,70.14,2
9318,33.92,53.50,3
9319,21.62,62.13,2
9320,28.48,85.18,3
9321,18.67,41.71,3
9322,21.33,66.53,1
9323,18.55,92.43,2
9324,24.12,92.67,2
9325,15.75,87.01,2
9326,24.78,81.92,3
9327,30.39,73.43,2
9328,29.43,58.07,3
9329,19.19,49.89,1
9330,29.48,71.79,2
9331,23.74,91.61,3
9332,31.92,43.03,2
9333,26.99,87.23,1
9334,21.29,49.43,2
9335,15.19,59.31,1
9336,25.61,51.05,1
9337,20.07,91.10,2
9338,16.21,41.96,2
9339,18.48,52.14,1
9340,31.02,74.39,3
9341,34.08,70.41,3
9342,18.40,93.99,1
9343,32.90,94.87,3
9344,31.50,82.50,2
9345,32.96,42.32,3
9346,17.00,65.84,3
9347,16.63,62.85,2
9348,23.59,81.88,3
9349,16.64,63.01,1
9350,29.47,49.75,1
9351,28.15,62.97,3
9352,22.84,69.40,1
9353,18.55,89.31,3
9354,32.19,83.26,2
9355,32.05,41.11,2
9356,25.41,78.17,1
9357,15.39,60.09,3
9358,34.84,57.28,3
9359,29.95,60.33,3
9360,30.12,42.74,2
9361,21.95,84.98,2
9362,27.92,87.02,3
9363,18.74,67.98,3
9364,16.47,53.94,3
9365,15.92,47.52,1
9366,30.60,93.99,2
9367,24.24,73.67,2
9368,32.08,52.42,3
9369,31.36,40.59,2
9370,29.74,43.10,1
9371,15.55,55.72,1
9372,27.10,93.73,2
9373,22.42,52.19,3
9374,24.98,71.25,3
9375,25.44,94.69,2
9376,19.63,41.21,2
9377,23.21,60.51,1
9378,21.37,94.05,1
9379,19.95,58.99,2
9380,27.96,80.72,2
9381,20.18,88.81,1
9382,23.81,53.53,1
9383,15.17,56.96,3
9384,20.88,52.73,3
9385,29.01,76.67,3
9386,19.88,40.16,3
9387,24.03,64.59,3
9388,22.26,42.75,2
9389,18.62,44.37,2
9390,32.89,74.49,2
9391,19.83,63.17,3
9392,34.41,60.90,3
9393,15.81,41.26,3
9394,20.90,72.12,3
9395,29.40,74.25,1
9396,31.57,80.68,2
9397,18.38,63.36,3
9398,21.48,50.16,2
9399,27.14,47.14,3
9400,23.73,63.49,2
9401,19.71,51.99,3
9402,19.24,45.71,1
9403,25.23,89.50,2
9404,28.67,55.70,1
9405,28.32,57.26,1
9406,31.02,80.44,2
9407,26.94,84.90,2
9408,25.61,66.52,3
9409,31.32,84.70,3
9410,15.37,76.04,1
9411,20.30,40.30,2
9412,34.76,65.79,1
9413,27.02,49.41,1
9414,30.42,54.05,1
9415,19.18,57.60,2
9416,29.07,63.01,2
9417,34.53,57.77,1
9418,24.96,54.60,1
9419,28.67,74.53,2
9420,26.27,65.02,1
9421,19.04,62.65,3
9422,16.57,88.10,1
9423,16.99,57.14,1
9424,26.45,70.32,2
9425,16.77,78.58,3
9426,18.26,52.35,1
9427,19.52,71.77,1
9428,29.56,82.91,1
9429,31.92,43.87,3
9430,27.80,75.69,1
9431,27.51,70.05,2
9432,22.83,89.36,1
9433,15.47,72.89,3
9434,15.45,88.80,2
9435,25.65,59.06,1
9436,26.97,42.89,1
9437,23.30,90.85,1
9438,27.29,74.25,3
9439,22.54,94.02,2
9440,28.29,76.78,3
9441,26.56,67.28,3
9442,30.26,72.84,3
9443,21.26,47.45,2
9444,19.54,79.59,2
9445,28.68,52.16,1
9446,16.25,58.38,2
9447,23.93,55.20,3
9448,17.03,65.09,3
9449,32.38,84.89,2
9450,29.32,43.72,1
9451,22.77,47.68,1
9452,16.86,50.01,1
9453,24.86,94.64,1
9454,30.83,50.20,1
9455,22.34,73.99,2
9456,20.20,61.14,3
9457,26.18,76.50,1
9458,28.60,86.58,1
9459,24.44,59.97,2
9460,31.69,86.75,3
9461,20.53,63.89,3
9462,27.65,77.23,3
9463,16.53,44.08,2
9464,30.87,50.53,1
9465,19.05,90.67,2
9466,17.06,73.11,1
9467,27.56,46.26,3
9468,15.79,73.17,3
9469,21.80,47.87,3
9470,19.56,72.97,1
9471,18.01,84.17,3
9472,17.37,82.00,3
9473,27.92,94.17,3
9474,33.36,58.77,2
9475,26.96,51.79,3
9476,27.42,41.89,1
9477,28.04,72.93,2
9478,23.81,86.95,1
9479,18.11,75.68,3
9480,18.07,56.34,3
9481,18.42,52.37,3
9482,32.22,44.81,1
9483,21.64,49.66,2
9484,19.22,65.63,3
9485,29.59,81.09,2
9486,19.54,82.38,3
9487,18.60,83.04,3
9488,19.92,68.89,1
9489,32.93,93.17,2
9490,19.01,64.41,1
9491,15.21,52.56,2
9492,22.70,51.23,3
9493,34.69,54.43,2
9494,24.77,84.14,1
9495,25.07,75.65,1
9496,32.38,45.24,1
9497,15.64,89.88,2
9498,27.89,80.67,3
9499,16.36,49.64,1
9500,33.54,83.55,1
9501,16.94,62.07,1
9502,33.68,71.24,2
9503,32.17,52.95,3
9504,25.87,73.08,1
9505,23.91,63.95,3
9506,20.10,51.95,3
9507,28.42,91.42,3
9508,24.20,66.61,1
9509,25.22,73.47,2
9510,22.30,48.67,2
9511,18.98,75.29,1
9512,34.99,56.31,3
9513,25.97,91.87,2
9514,30.38,50.72,2
9515,20.10,86.26,1
9516,21.34,81.42,3
9517,15.11,82.38,2
9518,18.22,49.47,2
9519,20.56,81.13,3
9520,29.18,55.21,3
9521,28.40,91.26,3
9522,34.35,46.15,1
9523,33.47,81.52,3
9524,33.07,74.06,2
9525,30.69,81.93,3
9526,27.32,88.57,2
9527,25.23,54.70,2
9528,28.37,54.61,3
9529,19.13,58.64,1
9530,31.09,92.57,3
9531,24.39,56.18,1
9532,33.17,43.76,2
9533,24.41,49.06,1
9534,32.88,78.22,3
9535,21.89,82.23,2
9536,24.14,47.94,3
9537,29.36,91.70,1
9538,24.14,84.36,3
9539,26.72,52.47,2
9540,34.04,80.37,1
9541,19.61,42.54,2
9542,24.97,70.57,3
9543,27.28,78.02,1
9544,27.67,77.97,2
9545,23.32,50.64,3
9546,26.19,87.91,3
9547,18.18,60.16,3
9548,21.73,78.56,2
9549,18.08,55.21,2
9550,21.76,91.57,2
9551,33.27,72.73,1
9552,28.98,84.55,3
9553,22.52,93.69,3
9554,24.72,44.86,3
9555,22.91,91.22,3
9556,20.11,41.08,3
9557,26.41,88.45,1
9558,15.54,78.78,2
9559,34.74,56.91,2
9560,20.40,85.80,1
9561,22.07,56.17,1
9562,33.81,87.52,3
9563,27.77,88.59,2
9564,30.72,60.45,1
9565,30.08,83.60,2
9566,24.93,66.74,2
9567,34.60,74.63,3
9568,19.08,83.19,3
9569,34.18,65.88,3
9570,27.84,55.80,2
9571,29.12,79.09,3
9572,23.80,58.22,3
9573,15.97,56.09,2
9574,20.69,59.98,3
9575,33.53,46.08,2
9576,27.43,59.38,3
9577,18.20,55.37,2
9578,17.90,83.50,3
9579,20.85,79.29,1
9580,16.09,67.32,1
9581,25.08,59.22,3
9582,27.83,69.63,3
9583,30.27,67.22,1
9584,32.36,90.11,3
9585,31.46,47.76,3
9586,25.17,71.00,1
9587,30.02,55.57,3
9588,22.10,75.30,1
9589,34.62,59.90,1
9590,15.72,47.52,3
9591,16.20,79.82,1
9592,34.83,70.42,3
9593,15.00,40.47,1
9594,18.22,68.34,1
9595,33.41,41.65,1
9596,17.93,74.45,2
9597,16.88,70.34,1
9598,20.04,62.32,3
9599,29.08,74.90,1
9600,30.04,45.46,1
9601,32.53,89.85,3
9602,21.22,58.40,2
9603,25.42,70.54,1
9604,17.92,65.30,2
9605,29.75,63.74,1
9606,32.64,76.37,1
9607,20.37,70.55,3
9608,32.80,71.80,3
9609,33.75,88.42,3
9610,32.93,72.09,3
9611,16.63,52.09,3
9612,33.67,57.66,3
9613,25.78,56.44,2
9614,16.39,90.59,1
9615,33.85,45.30,3
9616,22.91,60.10,1
9617,32.02,66.49,3
9618,22.98,79.04,3
9619,32.44,51.63,1
9620,30.72,58.81,1
9621,27.74,85.97,1
9622,32.68,69.01,1
9623,20.56,74.59,3
9624,30.41,64.87,1
9625,21.19,85.10,2
9626,27.89,79.49,2
9627,32.55,85.90,3
9628,25.89,56.39,3
9629,32.28,81.91,1
9630,18.94,82.45,1
9631,23.85,71.72,1
9632,33.06,57.71,3
9633,24.81,52.42,2
9634,25.86,78.96,2
9635,32.33,51.36,3
9636,18.43,72.03,2
9637,17.24,51.07,3
9638,20.70,48.84,3
9639,23.11,58.55,2
9640,25.88,75.80,2
9641,30.43,94.05,1
9642,33.30,47.61,1
9643,24.73,66.51,1
9644,16.79,57.90,2
9645,25.36,73.02,3
9646,19.36,84.93,2
9647,30.68,94.67,1
9648,15.10,64.32,2
9649,34.82,51.55,1
9650,31.65,40.47,3
9651,20.97,54.51,3
9652,34.93,61.39,1
9653,24.05,72.57,3
9654,21.91,55.43,2
9655,32.57,59.34,2
9656,19.72,54.60,1
9657,17.12,45.87,3
9658,31.22,58.04,2
9659,22.90,75.71,1
9660,19.52,80.40,1
9661,16.68,76.36,1
9662,17.40,63.09,2
9663,15.46,49.01,1
9664,19.21,72.31,3
9665,21.17,55.50,2
9666,16.51,58.35,1
9667,22.01,74.25,3
9668,31.29,71.86,2
9669,27.34,47.56,3
9670,17.17,54.33,2
9671,20.89,84.34,1
9672,30.56,65.91,3
9673,15.16,82.43,3
9674,23.80,94.92,1
9675,21.62,56.14,1
9676,32.84,80.78,1
9677,26.49,89.39,2
9678,24.16,91.02,2
9679,25.85,68.14,2
9680,27.72,49.03,3
9681,31.47,93.55,3
9682,34.00,94.87,1
9683,30.06,78.06,1
9684,25.85,83.24,2
9685,30.91,93.73,2
9686,19.19,52.61,2
9687,28.88,74.32,1
9688,32.18,52.50,1
9689,27.85,53.94,2
9690,20.03,78.23,2
9691,33.51,63.10,3
9692,21.97,77.26,2
9693,24.65,57.57,3
9694,20.27,69.42,1
9695,29.93,46.52,3
9696,25.79,82.39,3
9697,29.41,52.51,2
9698,28.36,74.85,1
9699,31.38,62.52,1
9700,18.33,76.07,2
9701,19.58,46.85,3
9702,27.55,91.68,3
9703,19.39,56.12,3
9704,32.59,92.32,3
9705,30.88,85.05,2
9706,33.01,76.40,3
9707,33.99,51.76,2
9708,32.94,43.24,2
9709,19.87,94.05,1
9710,30.24,55.97,1
9711,34.18,91.98,1
9712,26.16,43.17,2
9713,30.51,60.86,2
9714,20.67,43.29,2
