ID,Presion,Caudal,Vibracion,Estado
6752,93.62,6.19,3.11,Crítico
6753,96.32,52.53,6.12,Normal
6754,107.47,31.04,5.65,Crítico
6755,94.19,47.06,3.76,Normal
6756,107.47,75.08,5.3,Normal
6757,103.82,48.51,2.8,Normal
6758,106.61,7.56,3.7,Precaución
6759,109.03,63.81,3.37,Normal
6760,97.78,38.76,7.88,Normal
6761,94.88,66.33,3.89,Precaución
6762,112.35,66.53,5.7,Normal
6763,108.22,72.28,5.37,Precaución
6764,94.92,12.29,5.21,Crítico
6765,81.64,44.24,5.56,Normal
6766,96.65,20.21,5.07,Precaución
6767,110.79,78.12,4.69,Normal
6768,114.93,50.3,4.24,Precaución
6769,100.77,51.37,5.01,Precaución
6770,88.73,27.86,5.73,Normal
6771,91.96,8.09,6.39,Normal
6772,105.08,5.31,5.33,Precaución
6773,109.0,41.26,7.19,Normal
6774,109.56,41.43,6.53,Normal
6775,87.77,22.43,5.93,Crítico
6776,92.01,41.34,3.53,Normal
6777,104.48,32.23,4.1,Normal
6778,100.4,17.56,6.42,Precaución
6779,110.55,11.79,4.34,Precaución
6780,99.01,35.12,2.91,Normal
6781,97.98,33.48,4.14,Normal
6782,95.58,63.23,5.49,Normal
6783,89.06,37.91,5.32,Normal
6784,96.77,72.63,6.19,Normal
6785,88.74,16.35,6.46,Normal
6786,96.65,63.27,4.21,Normal
6787,92.06,64.89,4.2,Normal
6788,91.02,68.37,6.61,Crítico
6789,105.18,50.25,4.64,Normal
6790,90.33,53.8,4.82,Precaución
6791,115.4,17.37,5.11,Precaución
6792,93.35,40.03,4.52,Normal
6793,96.13,42.58,5.51,Normal
6794,112.55,45.53,5.6,Normal
6795,100.44,6.0,4.93,Precaución
6796,80.76,39.25,4.72,Normal
6797,78.76,64.56,4.95,Normal
6798,114.53,40.46,6.63,Normal
6799,106.5,63.09,5.59,Precaución
6800,106.51,15.05,5.42,Normal
6801,104.7,55.95,5.03,Normal
6802,107.68,36.68,6.13,Normal
6803,90.11,11.31,2.92,Normal
6804,104.32,19.1,5.31,Normal
6805,98.91,24.16,2.59,Normal
6806,111.4,42.79,4.07,Precaución
6807,93.75,27.92,3.98,Normal
6808,108.75,71.34,3.36,Precaución
6809,86.01,47.89,6.13,Precaución
6810,102.21,42.91,5.09,Normal
6811,90.48,11.82,5.1,Normal
6812,84.39,56.52,6.54,Normal
6813,107.68,54.52,3.15,Normal
6814,115.04,46.03,3.76,Precaución
6815,81.41,29.31,5.49,Precaución
6816,115.85,79.2,6.66,Normal
6817,112.36,52.97,2.05,Normal
6818,91.11,23.62,3.63,Crítico
6819,97.83,75.45,7.21,Normal
6820,89.74,18.28,4.12,Precaución
6821,85.71,6.46,4.22,Normal
6822,100.94,67.36,5.31,Precaución
6823,103.9,52.73,3.24,Normal
6824,99.25,34.22,4.6,Normal
6825,89.47,29.08,5.19,Crítico
6826,89.29,61.64,4.9,Crítico
6827,106.73,61.41,3.0,Crítico
6828,97.25,26.11,4.02,Normal
6829,109.57,34.63,4.86,Normal
6830,109.05,78.94,4.42,Precaución
6831,88.78,72.85,2.37,Normal
6832,104.59,35.1,6.23,Precaución
6833,86.92,22.25,5.19,Normal
6834,105.12,52.07,4.88,Normal
6835,105.3,35.34,7.94,Normal
6836,93.96,10.36,4.6,Normal
6837,78.09,7.45,5.31,Normal
6838,96.89,9.54,6.17,Normal
6839,93.04,16.11,5.36,Crítico
6840,98.62,66.66,4.25,Normal
6841,98.75,72.36,6.16,Normal
6842,110.12,71.15,5.08,Normal
6843,88.38,14.69,6.44,Precaución
6844,95.9,55.55,4.88,Normal
6845,99.68,57.58,4.55,Crítico
6846,115.56,17.08,3.95,Normal
6847,104.43,15.1,4.59,Normal
6848,102.48,26.4,5.51,Precaución
6849,100.53,32.09,6.22,Normal
6850,86.5,20.09,7.03,Normal
6851,91.52,8.7,4.56,Precaución
6852,95.61,30.85,4.24,Normal
6853,90.73,31.45,5.66,Normal
6854,89.31,59.81,3.67,Normal
6855,106.35,74.0,3.82,Normal
6856,105.47,51.57,4.46,Normal
6857,106.19,78.59,2.55,Normal
6858,96.87,72.38,4.47,Normal
6859,84.7,51.39,6.09,Normal
6860,89.02,77.36,3.05,Normal
6861,107.23,61.86,4.19,Normal
6862,88.83,36.02,6.53,Precaución
6863,88.98,11.01,6.11,Normal
6864,97.91,26.72,6.12,Normal
6865,102.94,5.16,3.45,Crítico
6866,108.42,51.51,3.75,Normal
6867,95.31,27.0,4.36,Normal
6868,87.4,33.8,4.67,Normal
6869,101.3,78.0,3.77,Crítico
6870,114.49,20.4,5.32,Normal
6871,102.52,60.64,6.63,Normal
6872,95.07,27.32,5.65,Precaución
6873,83.15,15.27,7.3,Normal
6874,110.88,27.77,4.07,Normal
6875,97.54,30.4,4.81,Normal
6876,106.48,45.92,6.42,Normal
6877,109.61,68.51,5.2,Normal
6878,107.65,51.8,5.15,Normal
6879,83.16,51.98,4.57,Precaución
6880,91.17,47.09,3.15,Normal
6881,101.17,68.67,6.05,Normal
6882,119.55,60.13,4.78,Normal
6883,75.6,41.08,5.05,Normal
6884,111.77,20.89,5.95,Precaución
6885,98.21,22.21,4.34,Normal
6886,105.25,53.19,4.09,Normal
6887,106.94,32.04,5.62,Normal
6888,109.04,40.99,5.67,Crítico
6889,108.01,58.46,6.37,Normal
6890,103.4,25.3,5.06,Normal
6891,110.25,27.41,3.69,Normal
6892,105.19,38.43,3.64,Precaución
6893,111.32,23.94,4.23,Normal
6894,87.78,77.49,3.87,Precaución
6895,99.69,33.63,4.27,Normal
6896,83.79,5.35,4.76,Normal
6897,109.12,60.57,4.3,Normal
6898,98.04,9.17,3.87,Normal
6899,101.4,5.78,4.95,Precaución
6900,95.19,53.84,4.87,Normal
6901,92.45,78.33,4.59,Normal
6902,103.27,12.13,4.22,Normal
6903,93.59,11.31,4.48,Normal
6904,95.78,48.12,5.44,Normal
6905,104.47,76.31,6.28,Normal
6906,108.56,16.11,4.91,Normal
6907,120.82,77.7,6.43,Normal
6908,100.85,47.54,3.8,Precaución
6909,110.33,11.02,4.97,Crítico
6910,102.71,6.1,7.99,Normal
6911,84.26,49.31,5.88,Normal
6912,114.29,7.87,4.15,Normal
6913,90.2,62.05,6.08,Crítico
6914,102.08,28.97,5.13,Normal
6915,112.48,44.06,5.63,Normal
6916,95.07,67.44,5.94,Normal
6917,110.96,52.24,4.1,Normal
6918,98.03,38.57,4.87,Normal
6919,91.4,43.68,5.01,Normal
6920,100.24,34.61,5.35,Normal
6921,83.86,20.41,5.64,Normal
6922,98.74,74.66,6.81,Normal
6923,92.44,64.98,5.34,Normal
6924,99.2,31.64,6.13,Normal
6925,103.56,35.77,4.49,Normal
6926,111.41,12.17,4.41,Crítico
6927,103.42,76.99,5.51,Normal
6928,91.51,57.71,5.95,Normal
6929,111.12,55.61,5.67,Normal
6930,81.12,44.71,5.1,Normal
6931,89.38,72.22,3.39,Normal
6932,84.63,73.06,4.23,Normal
6933,89.07,24.61,3.2,Normal
6934,102.74,28.98,5.97,Normal
6935,101.08,24.65,4.6,Normal
6936,81.56,49.73,3.78,Normal
6937,103.95,35.42,6.45,Precaución
6938,95.64,38.4,5.91,Normal
6939,87.87,19.05,4.82,Normal
6940,93.39,7.09,3.28,Normal
6941,89.15,23.56,5.58,Normal
6942,100.31,12.74,5.77,Precaución
6943,87.25,41.65,4.79,Normal
6944,104.48,27.14,2.37,Normal
6945,102.02,14.75,4.18,Precaución
6946,114.37,14.12,5.82,Normal
6947,86.84,34.97,3.44,Precaución
6948,95.91,72.41,5.56,Precaución
6949,119.92,18.94,5.37,Precaución
6950,103.21,31.13,4.96,Normal
6951,94.25,48.47,5.43,Precaución
6952,83.56,25.39,4.29,Normal
6953,99.08,24.89,5.12,Normal
6954,94.91,69.83,5.81,Precaución
6955,92.21,69.6,3.68,Precaución
6956,108.5,33.9,7.16,Crítico
6957,106.75,44.81,4.58,Normal
6958,102.56,75.35,3.66,Normal
6959,103.1,55.23,4.34,Normal
6960,97.73,15.87,4.69,Normal
6961,102.68,24.52,4.44,Normal
6962,95.54,26.98,2.24,Normal
6963,97.0,76.53,3.8,Normal
6964,81.62,40.16,4.0,Normal
6965,102.54,18.51,5.46,Normal
6966,94.52,28.66,4.92,Normal
6967,102.94,73.8,3.93,Normal
6968,93.32,71.18,5.84,Normal
6969,92.19,23.29,5.18,Precaución
6970,90.43,45.05,6.49,Precaución
6971,91.37,66.43,4.64,Precaución
6972,108.88,24.07,5.59,Normal
6973,97.4,25.75,4.78,Normal
6974,110.17,34.46,3.54,Precaución
6975,100.0,10.89,5.26,Normal
6976,128.63,51.35,5.16,Normal
6977,95.81,35.91,5.8,Precaución
6978,105.89,11.21,4.69,Precaución
6979,102.97,27.17,4.22,Normal
6980,90.23,25.3,2.43,Normal
6981,110.4,75.84,4.64,Normal
6982,108.43,37.17,5.0,Precaución
6983,107.19,20.34,5.6,Normal
6984,94.99,46.06,2.64,Precaución
6985,107.18,38.32,4.22,Normal
6986,101.26,16.15,7.76,Normal
6987,90.55,16.45,4.47,Normal
6988,103.23,70.29,4.2,Normal
6989,98.93,25.57,5.74,Precaución
6990,98.12,12.26,3.0,Normal
6991,101.12,28.41,3.51,Precaución
6992,93.64,39.12,3.7,Normal
6993,85.13,73.05,5.46,Normal
6994,83.01,75.46,4.09,Precaución
6995,107.44,8.64,5.25,Normal
6996,93.03,73.94,4.34,Normal
6997,108.68,38.47,5.22,Precaución
6998,88.47,64.73,5.06,Normal
6999,89.99,79.69,5.51,Normal
7000,91.34,21.21,2.4,Crítico
7001,91.17,71.62,4.37,Normal
7002,94.14,48.72,5.71,Normal
7003,103.23,44.33,3.4,Normal
7004,101.62,78.58,4.33,Normal
7005,97.01,25.28,5.24,Normal
7006,118.96,12.09,5.24,Normal
7007,92.87,76.14,5.8,Normal
7008,103.55,24.95,5.08,Normal
7009,75.8,76.67,4.4,Normal
7010,83.68,76.76,6.36,Normal
7011,96.37,36.4,6.69,Normal
7012,95.43,27.64,5.86,Precaución
7013,100.72,18.62,3.27,Precaución
7014,80.73,55.21,4.07,Normal
7015,112.4,48.6,3.63,Normal
7016,110.01,40.11,5.21,Normal
7017,94.46,55.3,7.12,Normal
7018,104.4,36.39,5.66,Normal
7019,105.48,13.27,5.81,Precaución
7020,85.42,32.99,5.46,Normal
7021,107.58,19.82,6.79,Normal
7022,96.32,7.63,4.13,Normal
7023,105.09,41.41,5.16,Precaución
7024,87.95,24.59,6.3,Normal
7025,99.2,12.26,4.24,Normal
7026,98.3,41.49,5.12,Normal
7027,91.77,18.05,3.73,Crítico
7028,108.46,31.46,7.29,Precaución
7029,99.74,56.41,4.9,Normal
7030,104.55,23.56,5.15,Normal
7031,104.61,5.67,7.19,Precaución
7032,95.92,53.24,4.65,Normal
7033,103.67,24.74,4.43,Normal
7034,89.43,70.64,5.99,Crítico
7035,107.7,52.88,4.03,Crítico
7036,97.1,32.38,3.64,Precaución
7037,91.94,12.72,6.29,Precaución
7038,106.69,79.01,5.59,Normal
7039,89.71,65.29,3.28,Normal
7040,122.03,55.41,4.43,Normal
7041,111.49,23.12,6.25,Normal
7042,93.49,38.47,5.36,Normal
7043,95.95,17.62,6.66,Normal
7044,102.4,61.97,4.83,Crítico
7045,97.01,58.96,5.14,Normal
7046,92.84,21.46,4.94,Normal
7047,91.07,67.56,4.3,Normal
7048,114.85,67.14,3.99,Normal
7049,106.87,58.18,8.26,Crítico
7050,110.13,54.55,7.11,Normal
7051,95.39,70.91,4.3,Crítico
7052,105.57,56.75,3.84,Normal
7053,96.72,53.0,5.43,Normal
7054,102.71,45.21,4.78,Normal
7055,86.48,35.4,4.41,Normal
7056,91.27,63.67,5.26,Normal
7057,102.64,72.17,5.99,Precaución
7058,114.68,6.42,6.64,Normal
7059,101.16,58.93,6.4,Normal
7060,103.93,8.59,5.57,Normal
7061,96.21,67.64,6.36,Normal
7062,95.61,8.52,6.31,Normal
7063,102.52,6.66,6.32,Precaución
7064,98.81,5.6,5.12,Crítico
7065,103.82,38.11,5.5,Normal
7066,76.37,64.01,4.09,Normal
7067,111.24,68.36,4.38,Normal
7068,104.74,20.68,6.13,Precaución
7069,110.13,74.24,5.54,Normal
7070,109.72,34.58,6.85,Precaución
7071,106.06,65.5,3.17,Precaución
7072,99.6,46.29,4.28,Normal
7073,111.9,72.28,5.88,Normal
7074,104.9,75.02,4.57,Precaución
7075,89.69,50.38,4.84,Normal
7076,81.92,66.33,5.73,Normal
7077,109.36,78.28,4.3,Precaución
7078,101.03,14.47,1.72,Precaución
7079,104.3,61.18,4.12,Precaución
7080,110.51,65.41,4.79,Precaución
7081,108.51,45.96,6.36,Normal
7082,91.69,51.36,6.6,Normal
7083,110.03,76.05,5.12,Precaución
7084,111.95,15.84,4.13,Normal
7085,108.75,33.83,5.25,Normal
7086,99.15,44.8,7.18,Crítico
7087,86.26,30.85,5.14,Precaución
7088,94.17,38.04,4.37,Normal
7089,103.48,36.06,6.36,Precaución
7090,87.03,71.18,5.88,Normal
7091,89.3,50.83,6.83,Normal
7092,108.58,47.7,4.65,Normal
7093,107.36,68.31,5.14,Normal
7094,82.03,51.91,2.62,Normal
7095,113.02,39.52,7.11,Normal
7096,93.5,70.57,6.91,Normal
7097,109.29,29.13,4.72,Precaución
7098,98.88,15.54,3.57,Normal
7099,80.65,29.97,4.79,Normal
7100,88.48,58.08,3.64,Normal
7101,90.38,49.64,5.92,Normal
7102,81.58,31.03,4.32,Normal
7103,103.31,68.34,6.23,Normal
7104,104.79,35.31,6.95,Normal
7105,106.83,5.3,4.23,Precaución
7106,112.52,15.5,4.92,Crítico
7107,91.27,46.24,6.56,Normal
7108,114.46,30.99,2.83,Normal
7109,85.95,70.67,5.65,Normal
7110,98.21,35.1,3.85,Normal
7111,106.22,21.71,2.57,Normal
7112,88.92,61.42,4.86,Normal
7113,107.65,53.91,2.69,Normal
7114,77.09,64.36,5.93,Precaución
7115,109.69,62.34,6.41,Normal
7116,113.06,73.86,4.0,Precaución
7117,109.24,50.44,5.22,Precaución
7118,109.21,29.29,6.15,Normal
7119,97.28,37.56,5.59,Precaución
7120,86.76,50.61,5.68,Normal
7121,86.55,62.9,3.54,Precaución
7122,104.51,63.66,3.9,Normal
7123,102.44,48.83,4.95,Normal
7124,101.95,25.17,3.33,Normal
7125,111.22,59.09,5.52,Normal
7126,107.03,27.45,5.19,Crítico
7127,107.2,64.69,6.34,Precaución
7128,97.89,23.47,5.84,Normal
7129,90.07,25.55,4.97,Normal
7130,95.76,64.52,6.08,Normal
7131,122.13,71.13,4.95,Normal
7132,93.07,67.39,5.0,Normal
7133,84.42,67.52,5.6,Normal
7134,90.06,19.19,6.42,Normal
7135,105.21,14.26,5.9,Normal
7136,119.3,33.82,4.01,Precaución
7137,98.13,59.6,5.77,Normal
7138,72.13,29.05,6.05,Normal
7139,101.12,11.13,3.49,Precaución
7140,85.02,18.79,4.27,Normal
7141,109.85,58.19,4.59,Normal
7142,81.41,54.81,4.51,Normal
7143,109.0,15.18,5.59,Normal
7144,79.06,44.21,4.43,Normal
7145,81.83,47.7,5.68,Normal
7146,102.85,25.71,5.23,Precaución
7147,105.43,71.66,7.82,Normal
7148,107.57,15.41,4.26,Normal
7149,97.72,30.46,4.47,Precaución
7150,106.0,54.12,6.5,Normal
7151,96.65,19.26,4.15,Crítico
7152,99.62,35.02,4.38,Normal
7153,109.77,12.67,4.7,Normal
7154,105.33,42.33,5.51,Normal
7155,99.92,39.24,3.49,Normal
7156,98.38,25.58,6.33,Normal
7157,116.34,26.75,6.84,Normal
7158,115.06,24.15,4.99,Normal
7159,112.42,47.96,3.14,Precaución
7160,94.89,22.79,5.86,Normal
7161,101.91,76.95,4.19,Normal
7162,112.4,57.89,4.28,Normal
7163,110.95,55.74,4.67,Normal
7164,85.45,70.04,5.99,Normal
7165,82.79,21.69,4.88,Precaución
7166,96.97,28.03,7.77,Precaución
7167,102.11,21.25,6.34,Normal
7168,110.26,40.77,3.28,Normal
7169,85.17,48.73,6.02,Normal
7170,92.08,55.44,6.91,Normal
7171,98.35,56.52,4.49,Crítico
7172,106.28,35.39,3.89,Normal
7173,84.63,43.77,5.37,Normal
7174,109.72,43.76,4.46,Normal
7175,87.81,10.51,5.1,Precaución
7176,102.7,22.15,5.38,Crítico
7177,103.61,27.35,4.37,Normal
7178,94.35,22.8,4.96,Precaución
7179,109.98,60.34,3.73,Normal
7180,105.27,23.49,4.77,Normal
7181,93.94,18.86,5.8,Crítico
7182,113.09,57.65,4.98,Normal
7183,91.0,66.65,5.78,Normal
7184,115.84,79.29,4.58,Crítico
7185,102.2,38.27,3.71,Precaución
7186,118.47,27.43,6.55,Precaución
7187,101.84,30.23,6.63,Normal
7188,103.21,75.13,6.98,Normal
7189,89.6,35.06,5.55,Normal
7190,101.69,30.57,3.93,Normal
7191,108.98,21.53,5.94,Normal
7192,91.52,31.55,6.41,Normal
7193,105.15,37.98,5.76,Normal
7194,95.87,73.49,4.93,Precaución
7195,96.97,71.63,3.91,Normal
7196,83.5,53.02,6.8,Normal
7197,89.81,45.22,2.81,Normal
7198,109.53,64.01,4.18,Crítico
7199,109.26,22.83,4.66,Normal
7200,87.96,27.8,6.22,Normal
7201,91.82,50.54,5.38,Normal
7202,94.79,54.49,4.58,Normal
7203,86.84,36.39,5.85,Crítico
7204,91.02,36.77,5.22,Normal
7205,96.47,25.27,5.48,Precaución
7206,126.15,45.52,6.01,Crítico
7207,107.96,53.99,6.5,Precaución
7208,107.26,79.14,6.43,Normal
7209,100.38,38.91,6.03,Normal
7210,113.67,8.67,4.36,Normal
7211,105.12,65.37,4.66,Precaución
7212,110.53,8.83,3.65,Normal
7213,89.98,55.8,5.22,Normal
7214,119.6,44.39,3.96,Normal
7215,98.72,59.75,5.7,Precaución
7216,101.05,6.66,6.45,Normal
7217,76.38,66.93,4.0,Normal
7218,119.84,33.92,3.36,Normal
7219,101.42,20.99,3.46,Normal
7220,96.54,76.24,4.89,Normal
7221,105.56,15.6,5.89,Precaución
7222,98.77,71.7,6.38,Normal
7223,99.0,5.4,5.42,Normal
7224,87.48,77.09,5.68,Normal
7225,103.84,20.75,5.11,Normal
7226,97.82,67.56,4.98,Normal
7227,101.11,8.71,3.24,Normal
7228,109.91,56.61,5.31,Precaución
7229,108.4,70.18,6.75,Precaución
7230,87.11,6.73,4.04,Normal
7231,98.58,13.16,4.52,Normal
7232,114.15,11.38,4.49,Normal
7233,97.88,33.05,4.88,Precaución
7234,93.97,44.04,4.6,Normal
7235,104.2,58.4,5.23,Normal
7236,116.98,6.42,5.28,Precaución
7237,96.37,36.26,7.1,Normal
7238,108.1,63.76,4.97,Crítico
7239,87.22,47.41,3.5,Normal
7240,102.42,63.3,5.47,Normal
7241,105.43,47.72,5.47,Normal
7242,112.75,53.05,7.0,Normal
7243,96.76,73.68,5.03,Normal
7244,105.85,28.6,6.33,Normal
7245,101.37,11.83,5.49,Normal
7246,89.91,29.92,4.46,Precaución
7247,90.06,33.95,4.8,Normal
7248,86.75,34.48,7.11,Normal
7249,123.78,60.67,4.79,Normal
7250,103.75,71.38,4.83,Crítico
7251,100.78,44.42,5.57,Normal
7252,93.71,17.85,5.48,Normal
7253,110.31,34.49,6.09,Normal
7254,105.54,12.55,4.84,Normal
7255,114.11,10.19,3.73,Precaución
7256,90.54,52.78,4.84,Normal
7257,97.83,63.36,6.45,Normal
7258,96.88,58.08,4.81,Normal
7259,81.83,13.42,3.45,Normal
7260,117.44,8.99,5.84,Normal
7261,113.22,68.26,4.19,Normal
7262,92.11,69.57,6.86,Normal
7263,91.35,27.69,5.4,Crítico
7264,106.3,47.49,5.89,Normal
7265,111.88,50.88,5.37,Normal
7266,97.34,38.79,2.8,Normal
7267,88.28,37.3,5.45,Normal
7268,98.85,43.98,1.92,Normal
7269,99.71,74.09,6.96,Normal
7270,90.89,38.12,1.45,Normal
7271,109.32,66.74,3.86,Normal
7272,108.43,30.37,6.74,Normal
7273,91.02,67.29,5.96,Normal
7274,114.24,12.41,5.98,Precaución
7275,90.1,50.25,3.39,Normal
7276,94.07,44.42,3.57,Normal
7277,93.05,21.76,2.98,Normal
7278,85.28,73.61,5.12,Normal
7279,110.54,8.16,6.21,Normal
7280,105.02,21.19,5.45,Precaución
7281,115.93,23.89,6.35,Normal
7282,106.87,32.71,3.94,Normal
7283,109.91,72.72,3.85,Normal
7284,105.25,75.84,2.98,Normal
7285,90.59,20.53,6.1,Normal
7286,110.87,62.69,6.24,Precaución
7287,88.37,74.94,6.13,Precaución
7288,84.19,21.12,5.31,Crítico
7289,100.17,19.23,7.11,Crítico
7290,95.16,17.45,4.87,Normal
7291,99.49,8.13,2.73,Precaución
7292,90.1,9.9,5.15,Normal
7293,105.67,18.78,4.94,Normal
7294,110.27,69.59,6.29,Normal
7295,112.12,79.93,7.51,Crítico
7296,91.52,36.8,6.61,Normal
7297,98.94,40.56,4.42,Precaución
7298,102.98,48.69,4.23,Crítico
7299,118.18,36.42,5.06,Normal
7300,97.46,15.24,4.59,Precaución
7301,112.54,51.83,4.8,Precaución
7302,96.28,79.78,3.38,Normal
7303,106.98,72.41,3.21,Normal
7304,88.72,64.49,4.17,Normal
7305,88.48,44.88,6.22,Normal
7306,98.89,63.5,6.24,Precaución
7307,103.69,40.79,4.54,Crítico
7308,109.65,62.41,5.19,Normal
7309,111.99,72.25,6.02,Normal
7310,114.81,19.85,4.32,Normal
7311,108.16,7.96,5.98,Normal
7312,107.06,8.6,6.33,Normal
7313,98.3,55.73,5.12,Precaución
7314,97.96,14.81,6.33,Crítico
7315,96.39,70.51,4.86,Normal
7316,92.38,7.13,5.04,Normal
7317,69.03,35.24,6.16,Normal
7318,99.06,46.18,6.94,Normal
7319,108.74,37.31,5.1,Normal
7320,92.53,16.2,4.78,Normal
7321,90.2,5.12,6.44,Normal
7322,107.58,5.5,5.4,Normal
7323,99.03,39.95,4.84,Normal
7324,98.51,54.35,9.62,Normal
7325,97.45,28.3,5.58,Normal
7326,103.14,51.8,6.49,Precaución
7327,104.96,35.8,3.82,Crítico
7328,98.86,79.74,4.2,Normal
7329,108.63,9.2,4.42,Normal
7330,101.75,76.09,4.2,Precaución
7331,100.05,36.03,7.92,Precaución
7332,110.42,72.74,4.83,Precaución
7333,99.08,18.98,3.87,Normal
7334,97.61,72.03,4.65,Normal
7335,100.23,18.96,5.39,Normal
7336,91.46,25.19,5.68,Normal
7337,100.21,65.52,3.53,Normal
7338,101.07,24.91,5.48,Normal
7339,93.74,23.91,3.88,Precaución
7340,94.68,18.23,6.49,Normal
7341,104.59,52.39,4.61,Normal
7342,100.53,54.8,3.29,Normal
7343,82.53,58.91,4.35,Crítico
7344,106.75,13.81,4.57,Normal
7345,104.44,76.1,5.69,Normal
7346,85.24,58.17,3.88,Normal
7347,104.61,44.67,5.08,Crítico
7348,119.8,60.46,3.29,Precaución
7349,88.98,67.96,4.37,Normal
7350,93.99,48.32,6.83,Normal
7351,94.49,63.81,4.35,Crítico
7352,111.1,41.35,4.57,Normal
7353,100.35,60.79,2.58,Normal
7354,83.38,16.53,3.4,Normal
7355,98.15,55.47,3.61,Precaución
7356,120.27,39.32,3.39,Crítico
7357,85.92,77.49,4.93,Normal
7358,71.9,78.69,4.0,Normal
7359,85.06,31.31,5.69,Normal
7360,107.63,71.76,4.84,Crítico
7361,112.69,60.68,4.16,Normal
7362,96.65,28.06,4.22,Normal
7363,101.45,65.65,6.58,Normal
7364,70.06,73.8,6.46,Normal
7365,106.73,66.16,5.3,Precaución
7366,95.03,71.67,4.27,Normal
7367,90.24,59.66,6.75,Normal
7368,74.64,56.93,4.68,Normal
7369,121.7,10.07,4.95,Crítico
7370,113.55,32.35,3.77,Normal
7371,100.84,50.01,4.71,Normal
7372,89.96,39.83,6.04,Normal
7373,111.09,27.77,3.95,Normal
7374,92.54,78.71,4.77,Precaución
7375,120.03,13.71,3.46,Normal
7376,92.05,66.1,5.33,Normal
7377,101.98,17.33,6.24,Normal
7378,103.94,78.56,6.31,Normal
7379,87.56,64.06,3.63,Normal
7380,105.67,10.97,4.46,Precaución
7381,121.98,52.23,6.23,Precaución
7382,116.51,24.79,6.3,Normal
7383,97.52,77.04,6.06,Normal
7384,99.98,22.43,5.09,Precaución
7385,108.03,26.04,5.22,Precaución
7386,97.62,8.83,5.65,Normal
7387,112.06,33.08,4.56,Precaución
7388,101.62,29.05,4.0,Precaución
7389,100.93,79.09,5.36,Normal
7390,98.9,70.68,6.43,Normal
7391,106.2,73.12,4.28,Crítico
7392,92.02,15.93,6.01,Normal
7393,98.7,13.26,3.46,Normal
7394,107.64,23.85,7.1,Normal
7395,102.92,31.14,3.09,Normal
7396,90.06,57.61,5.68,Normal
7397,95.95,56.42,6.08,Normal
7398,105.62,73.26,4.1,Normal
7399,104.55,27.51,3.75,Normal
7400,84.16,52.09,5.05,Normal
7401,101.38,5.55,4.27,Precaución
7402,74.6,50.81,5.47,Normal
7403,105.21,76.87,4.64,Normal
7404,97.45,26.78,4.33,Normal
7405,118.53,74.11,3.84,Normal
7406,116.0,14.82,1.91,Normal
7407,94.21,49.41,6.51,Normal
7408,72.6,21.73,4.27,Normal
7409,79.36,58.3,5.09,Precaución
7410,89.84,44.95,3.4,Normal
7411,93.75,52.48,5.1,Normal
7412,115.48,38.6,0.54,Precaución
7413,91.72,14.69,4.63,Normal
7414,84.66,47.4,4.03,Normal
7415,90.91,39.25,4.59,Normal
7416,102.59,58.46,4.72,Normal
7417,96.93,66.08,7.25,Normal
7418,115.11,77.71,5.66,Precaución
7419,96.75,56.62,3.93,Normal
7420,109.35,60.09,4.46,Precaución
7421,85.67,54.84,3.31,Normal
7422,98.82,71.99,3.66,Normal
7423,108.95,14.84,4.48,Normal
7424,108.02,12.86,5.72,Normal
7425,92.81,68.18,3.96,Crítico
7426,98.52,23.27,3.43,Precaución
7427,98.58,51.57,4.32,Normal
7428,95.75,8.16,4.37,Normal
7429,91.59,78.42,6.39,Normal
7430,100.49,65.91,4.64,Precaución
7431,103.32,40.97,5.39,Normal
7432,99.59,53.13,5.48,Crítico
7433,95.56,51.01,4.45,Normal
7434,95.52,72.15,4.16,Precaución
7435,88.72,46.44,2.76,Normal
7436,107.72,53.31,4.96,Normal
7437,138.98,16.35,5.54,Crítico
7438,82.55,55.65,6.12,Normal
7439,83.06,29.05,7.1,Normal
7440,109.54,65.89,6.81,Normal
7441,101.38,11.34,4.86,Normal
7442,87.07,62.62,4.13,Normal
7443,98.32,42.67,5.86,Normal
7444,90.86,66.75,4.99,Precaución
7445,92.96,75.56,7.18,Normal
7446,104.5,65.09,6.74,Precaución
7447,106.98,50.71,4.47,Crítico
7448,105.05,75.15,6.51,Normal
7449,106.01,5.08,4.1,Normal
7450,89.63,70.84,3.98,Normal
7451,119.47,69.54,4.5,Normal
7452,95.0,75.77,2.86,Normal
7453,116.65,70.75,4.8,Normal
7454,102.63,29.76,3.4,Normal
7455,103.34,22.41,4.92,Crítico
7456,93.7,19.42,2.61,Crítico
7457,107.47,39.75,6.52,Normal
7458,106.34,17.56,4.4,Crítico
7459,112.15,48.66,5.44,Precaución
7460,86.55,58.88,6.73,Normal
7461,83.18,59.64,3.1,Normal
7462,89.55,76.66,5.86,Crítico
7463,99.44,62.49,5.61,Normal
7464,104.09,26.25,6.46,Normal
7465,95.53,63.62,4.28,Precaución
7466,100.13,74.77,4.63,Normal
